"register_id";"name";"institution_id";"institution_name";"created";"modified";"addresses_roadtype_id";"addresses_roadtype_name";"addresses_road_id";"addresses_road_name";"addresses_start_street_number";"addresses_end_street_number";"addresses_neighborhood_id";"addresses_neighborhood_name";"addresses_district_id";"addresses_district_name";"addresses_zip_code";"addresses_town";"addresses_main_address";"addresses_type";"values_id";"values_attribute_id";"values_category";"values_attribute_name";"values_value";"values_outstanding";"values_description";"secondary_filters_id";"secondary_filters_name";"secondary_filters_fullpath";"secondary_filters_tree";"secondary_filters_asia_id";"geo_epgs_25831_x";"geo_epgs_25831_y";"geo_epgs_4326_x";"geo_epgs_4326_y"
99400605600;"Restaurant Botiga Nostrum *Vallespir";NA;NA;2018-08-08 12:07:43;2021-03-03 22:15:50;NA;NA;352904;"C Vallespir";97;NA;18;"Sants";3;"Sants-Montjuïc";8014;"BARCELONA";TRUE;NA;232324;20001;"Telèfons";"Tel.";"902150950";TRUE;"ext. 047";60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;42773127055646936;4581451875458994;4138134629930921;21357000955303532
99400605613;"Restaurant Botiga Nostrum *Pg Sant Joan";NA;NA;2018-08-08 12:34:53;2021-03-03 22:14:57;NA;NA;305100;"Pg Sant Joan";60;NA;7;"la Dreta de l'Eixample";2;"Eixample";8009;"BARCELONA";TRUE;NA;232213;20001;"Telèfons";"Tel.";"902150950";TRUE;"ext. 200";60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;430944813975135;45831002020472;41396474497998232;21739407300705876
99400605617;"Restaurant Botiga Nostrum *Urquinaona";NA;NA;2018-08-08 12:48:08;2021-03-03 22:14:55;NA;NA;232902;"Pl Urquinaona";1;NA;7;"la Dreta de l'Eixample";2;"Eixample";8010;"BARCELONA";TRUE;NA;232204;20001;"Telèfons";"Tel.";"902150950";TRUE;"ext. 265";60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4308130454230131;4582285935964419;4138912933685679;21724576527743264
99400605618;"Restaurant Botiga Nostrum *Rocafort";NA;NA;2018-08-08 12:52:27;2021-03-03 22:14:38;NA;NA;285807;"C Rocafort";33;NA;10;"Sant Antoni";2;"Eixample";8015;"BARCELONA";TRUE;NA;232125;20001;"Telèfons";"Tel.";"902150950";TRUE;"ext. 184";60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;42949580051762456;4580896494252523;413765007249302;2156865430306447
99400004618;"Restaurant Tantarantana";NA;NA;2002-06-01 11:20:50;2021-03-03 22:15:59;NA;NA;330209;"C Tantarantana";24;NA;4;"Sant Pere, Santa Caterina i la Ribera";1;"Ciutat Vella";8003;"BARCELONA";TRUE;NA;204560;20001;"Telèfons";"Tel.";"932682410";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4315675711445526;458201326777863;4138673804078744;2181512417814685
75990093033;"Restaurant La Ferreria";NA;NA;1996-09-18 00:00:00;2021-03-03 22:14:23;NA;NA;227403;"C Neptú";4;NA;31;"la Vila de Gràcia";6;"Gràcia";8006;"BARCELONA";TRUE;NA;141385;20001;"Telèfons";"Tel.";"934886050";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;42938022715644456;4583207270679645;4139730294783333;2155214106994372
75990093676;"Bar Restaurant Rincón del Cazador";NA;NA;1996-09-18 00:00:00;2021-03-03 22:14:21;NA;NA;230000;"Pg Mare de Déu del Coll";68;NA;29;"el Coll";6;"Gràcia";8023;"BARCELONA";TRUE;NA;141523;20001;"Telèfons";"Tel.";"650181049";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4287580867324382;4585424931924097;4141722166025858;21475115092111376
92086038427;"Restaurant Leku";NA;NA;1992-02-05 00:00:00;2021-07-22 11:11:03;NA;NA;172403;"Carrer de Joan Güell";189;NA;19;"les Corts";4;"Les Corts";8028;"Barcelona";TRUE;NA;171301;20001;"Telèfons";"Tel.";"934903810";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4272982746865148;4581820405769567;4138462649493006;2130478022497535
99400052350;"Bar Cafeteria La Xicra";NA;NA;2003-07-19 12:44:00;2021-03-03 22:16:02;NA;NA;261853;"Av Pompeu Fabra";2;NA;30;"la Salut";6;"Gràcia";8024;"BARCELONA";TRUE;NA;207063;20001;"Telèfons";"Tel.";"932130903";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4296584060528952;4585123429051692;41414585456099984;21583187642616712
99298125834;"Restaurant de Postres Essence Espai Sucre";NA;NA;1999-10-25 00:00:00;2021-03-03 22:15:49;NA;NA;12407;"C Sant Pere Més Alt";72;NA;4;"Sant Pere, Santa Caterina i la Ribera";1;"Ciutat Vella";8003;"BARCELONA";TRUE;NA;203168;20001;"Telèfons";"Tel.";"933151022";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4312878458089147;4582281466104859;413891297781942;2178136665358095
99400603462;"Restaurant Khalijia Shisha";NA;NA;2018-07-11 15:40:34;2021-03-03 22:14:43;NA;NA;700696;"Moll Mestral";4;NA;67;"la Vila Olímpica del Poblenou";10;"Sant Martí";8005;"BARCELONA";TRUE;NA;232148;20001;"Telèfons";"Tel.";"640220606";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;43307932742366704;4582141287831986;4138801827078488;21995779583018024
99400057154;"Bar Restaurant Cal Tete";NA;NA;2003-08-09 11:19:25;2021-03-03 22:16:03;NA;NA;186703;"C Llull";306;NA;69;"Diagonal Mar i el Front Marítim del Poblenou";10;"Sant Martí";8019;"BARCELONA";TRUE;NA;207523;20001;"Telèfons";"Tel.";"933071019";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;43390082204337544;4584152359375655;4140619942678862;22091832163724552
92086014898;"Restaurant La Taverneta";NA;NA;1986-01-09 00:00:00;2021-03-03 22:15:35;NA;NA;106500;"C Francesc Pujols";3;NA;2;"el Barri Gòtic";1;"Ciutat Vella";8002;"BARCELONA";TRUE;NA;164526;20001;"Telèfons";"Tel.";"933025529";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;43084637920723256;4581759404109254;4138438989333157;2172916420033857
99400603553;"Restaurant Coreà Shingané";NA;NA;2018-07-12 16:24:38;2021-03-03 22:14:30;NA;NA;54509;"C Calàbria";232;NA;9;"la Nova Esquerra de l'Eixample";2;"Eixample";8029;"BARCELONA";TRUE;NA;232104;20001;"Telèfons";"Tel.";"931751209";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4286725802969316;4581960752692733;4138601357133543;2146896606428959
99400603561;"Bar Restaurant El Racó de Montjuic";NA;NA;2018-07-13 09:45:12;2021-03-03 22:15:27;NA;NA;129459;"C Font Honrada";49;NA;11;"el Poble-sec";3;"Sants-Montjuïc";8004;"BARCELONA";TRUE;NA;232256;20001;"Telèfons";"Tel.";"930004851";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;42942258232624376;4580435852734136;4137234545946892;21560435620624884
99400619187;"Restaurant Madame Ramen";NA;NA;2019-01-24 11:31:32;2021-03-03 22:14:20;NA;NA;284804;"C Robador";22;NA;1;"el Raval";1;"Ciutat Vella";8001;"BARCELONA";TRUE;NA;232688;20001;"Telèfons";"Tel.";"937608449";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4306570071590786;4581221475320549;4137952863261241;2170713297742434
98344131524;"Restaurant Sakura-Ya *Illa Diagonal";NA;NA;1998-12-10 00:00:00;2021-07-22 12:42:42;NA;NA;144601;"Avinguda Diagonal";555;NA;19;"les Corts";4;"Les Corts";8029;"Barcelona";TRUE;NA;202179;20001;"Telèfons";"Tel.";"934052645";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4277151435128675;4582384607353548;4138974559970474;21353959606306444
92086016032;"Restaurant El Cafetí";NA;NA;1986-10-24 00:00:00;2021-03-03 22:15:42;NA;NA;310303;"C Sant Rafael";18;NA;1;"el Raval";1;"Ciutat Vella";8001;"BARCELONA";TRUE;NA;164658;20001;"Telèfons";"Tel.";"933292419";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4305727379817363;4581205461459558;41379377133875024;21697074418017284
92086015295;"Restaurant Flash Flash";NA;NA;1988-02-09 00:00:00;2021-03-03 22:15:37;NA;NA;148806;"C Granada del Penedès";25;NA;26;"Sant Gervasi - Galvany";5;"Sarrià-Sant Gervasi";8006;"BARCELONA";TRUE;NA;165045;20001;"Telèfons";"Tel.";"933231635";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;42913156158807928;4583134471337762;4139662539459046;2152248288506652
99400611908;"Bar Neutral";NA;NA;2018-10-29 12:07:05;2021-03-03 22:14:48;NA;NA;139805;"C Ganduxer";26;NA;26;"Sant Gervasi - Galvany";5;"Sarrià-Sant Gervasi";8021;"BARCELONA";TRUE;NA;232533;20001;"Telèfons";"Tel.";"934146332";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4279843708062151;4582804692312479;41393553288680584;21385659075481196
99400604460;"Restaurant Telepizza *General Mitre";NA;NA;2018-07-25 10:59:49;2021-03-03 22:14:56;NA;NA;143904;"Rda General Mitre";158;NA;26;"Sant Gervasi - Galvany";5;"Sarrià-Sant Gervasi";8006;"BARCELONA";TRUE;NA;232208;20001;"Telèfons";"Tel.";"934185175";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4281142582979297;4583956386106426;4140393775049973;2139982682362907
99400604465;"Restaurant Telepizza *Sant Andreu";NA;NA;2018-07-25 11:15:57;2021-03-03 22:15:55;NA;NA;339101;"Pg Torras i Bages";100;NA;60;"Sant Andreu";9;"Sant Andreu";8030;"BARCELONA";TRUE;NA;232311;20001;"Telèfons";"Tel.";"933454664";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4324282355815282;45879750368281704;4144050661013486;2191139557249424
99400062223;"A Restaurant";99400039799;"Hotel Neri - HB-004130";2003-10-06 12:45:00;2021-03-03 22:16:03;NA;NA;300401;"Pl Sant Felip Neri";3;NA;2;"el Barri Gòtic";1;"Ciutat Vella";8002;"BARCELONA";TRUE;NA;207570;20001;"Telèfons";"Tel.";"933177442";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;43103857335994344;4581656374153997;4138347843128604;2175226577128298
99400604512;"Restaurant Rioba";NA;NA;2018-07-25 14:07:25;2021-03-03 22:14:23;NA;NA;189202;"C Magalhães";35;NA;11;"el Poble-sec";3;"Sants-Montjuïc";8004;"BARCELONA";TRUE;NA;232094;20001;"Telèfons";"Tel.";"931381357";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;43003161340952872;45804054701573768;41372124989974864;21633290422326436
99400002974;"Restaurant  Foz";NA;NA;2002-05-29 20:18:42;2021-03-03 22:15:59;NA;NA;100800;"C Diputació";174;NA;8;"l'Antiga Esquerra de l'Eixample";2;"Eixample";8011;"BARCELONA";TRUE;NA;204586;20001;"Telèfons";"Tel.";"934530505";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4296915934331257;45817607218582152;4138430166830035;215910633990611
99400637816;"Restaurant Tapas 2254";NA;NA;2019-09-30 11:39:10;2021-03-03 22:15:51;NA;NA;89004;"C Consell de Cent";335;NA;7;"la Dreta de l'Eixample";2;"Eixample";8007;"BARCELONA";TRUE;NA;233501;20001;"Telèfons";"Tel.";"935 286 002";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;43012306610548456;4582401694693042;41390112292564328;216419232275073
75990000868;"Bar Restaurant Blat Net";NA;NA;1996-09-17 00:00:00;2021-07-23 10:27:13;NA;NA;326303;"Carrer de les Sitges";6;NA;1;"el Raval";1;"Ciutat Vella";8001;"Barcelona";TRUE;NA;134799;20001;"Telèfons";"Tel.";"933179925";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4305841877563322;4581758343065877;41384357756244304;2169781023311176
1320141330;"Restaurant Foster's Hollywood *Pg Manuel Girona";NA;NA;2001-11-16 00:00:00;2021-07-21 13:43:00;NA;NA;193108;"Passeig de Manuel Girona";32;NA;21;"Pedralbes";4;"Les Corts";8034;"Barcelona";TRUE;NA;133076;20001;"Telèfons";"Tel.";"932806153";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4266912994364159;4582511472895303;4139079556044051;2123135704770666
140150522;"Restaurant Mosaic";75990061694;"Hotel Hilton Barcelona - HB-003892";2000-05-19 00:00:00;2021-03-03 22:14:08;NA;NA;144601;"Av Diagonal";589;NA;19;"les Corts";4;"Les Corts";8014;"BARCELONA";TRUE;NA;129790;20001;"Telèfons";"Tel.";"622158496";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4273796827923572;45822965961404008;4138892270148014;21313944851016364
75990026740;"Restaurant Claudia";NA;NA;1996-09-17 00:00:00;2021-03-03 22:14:17;NA;NA;42204;"C Bigai";3;NA;25;"Sant Gervasi - la Bonanova";5;"Sarrià-Sant Gervasi";8022;"BARCELONA";TRUE;NA;136014;20001;"Telèfons";"Tel.";"932112070";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4274981162560617;4584084326727203;4140503472733221;21325968442448136
1033170144;"Restaurant Candela Raval";NA;NA;2001-02-02 00:00:00;2021-05-28 14:37:07;NA;NA;294659;"Pl Salvador Seguí";13;NA;1;"el Raval";1;"Ciutat Vella";8001;"BARCELONA";TRUE;NA;132373;20001;"Telèfons";"Tel.";"930029490";TRUE;NA;55734069;"Cocteleries";"Planol BCN >> Cultura i lleure >> Espais de música i copes >> Cocteleries";651;65103002003001;43065727516689216;4581170925814;4137907337154925;21707222863566704
1033170144;"Restaurant Candela Raval";NA;NA;2001-02-02 00:00:00;2021-05-28 14:37:07;NA;NA;294659;"Pl Salvador Seguí";13;NA;1;"el Raval";1;"Ciutat Vella";8001;"BARCELONA";TRUE;NA;132373;20001;"Telèfons";"Tel.";"930029490";TRUE;NA;55734076;"Xampanyeries";"Planol BCN >> Cultura i lleure >> Espais de música i copes >> Xampanyeries";651;65103002003008;43065727516689216;4581170925814;4137907337154925;21707222863566704
1033170144;"Restaurant Candela Raval";NA;NA;2001-02-02 00:00:00;2021-05-28 14:37:07;NA;NA;294659;"Pl Salvador Seguí";13;NA;1;"el Raval";1;"Ciutat Vella";8001;"BARCELONA";TRUE;NA;132373;20001;"Telèfons";"Tel.";"930029490";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;43065727516689216;4581170925814;4137907337154925;21707222863566704
92086023134;"Restaurant Speakeasy";NA;NA;1987-11-03 00:00:00;2021-03-03 22:15:38;NA;NA;23403;"C Aribau";162;NA;8;"l'Antiga Esquerra de l'Eixample";2;"Eixample";8036;"BARCELONA";TRUE;NA;166429;20001;"Telèfons";"Tel.";"932175080";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4292554314745796;4582705511548405;4139277281723614;21537800176678672
171154336;"Restaurant La Lluna";NA;NA;2000-06-19 00:00:00;2021-03-03 22:14:08;NA;NA;297806;"Cro Sant Bonaventura";5;NA;2;"el Barri Gòtic";1;"Ciutat Vella";8002;"BARCELONA";TRUE;NA;130527;20001;"Telèfons";"Tel.";"933424479";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4307541460846448;4581852826178683;41385223383546968;2171802736807569
174120355;"Restaurant Impar";99400551032;"Hotel Sofía - HB-003487";2000-06-22 00:00:00;2022-03-31 12:24:06;NA;NA;244300;"Pl Pius XII";4;NA;20;"la Maternitat i Sant Ramon";4;"Les Corts";8034;"BARCELONA";TRUE;NA;130552;20001;"Telèfons";"Tel.";"935 081 010";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4266858355919862;4582041206482654;4138655957412739;21231272729604152
75990023271;"Bar Restaurant Baztan";NA;NA;1996-09-17 00:00:00;2021-03-03 22:15:53;NA;NA;32700;"C Balmes";147;NA;8;"l'Antiga Esquerra de l'Eixample";2;"Eixample";8008;"BARCELONA";TRUE;NA;136502;20001;"Telèfons";"Tel.";"932171155";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4294722323403617;4582835391326599;4139396163927941;2156357912841831
75990041575;"Restaurant Can Miserias";NA;NA;1996-09-18 00:00:00;2021-03-03 22:15:51;NA;NA;87009;"C Comte Borrell";106;NA;10;"Sant Antoni";2;"Eixample";8015;"BARCELONA";TRUE;NA;137813;20001;"Telèfons";"Tel.";"934547837";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;42961136129205856;4581383300524976;4138089534515097;21581906993928664
75990032310;"Restaurant Canet";NA;NA;1996-09-17 00:00:00;2021-03-03 22:15:48;NA;NA;59604;"C Canet";38;NA;23;"Sarrià";5;"Sarrià-Sant Gervasi";8017;"BARCELONA";TRUE;NA;136595;20001;"Telèfons";"Tel.";"932050768";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4267485706860883;4583401337226835;41398815398380464;21237130246453204
99400038910;"Restaurant El Racó *Còrcega";NA;NA;2003-05-06 14:21:03;2021-03-03 22:16:01;NA;NA;90502;"C Còrsega";196;NA;8;"l'Antiga Esquerra de l'Eixample";2;"Eixample";8036;"BARCELONA";TRUE;NA;207820;20001;"Telèfons";"Tel.";"934109626";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4291107099252526;4582495772564402;4139087103147086;21520736431393128
75990017884;"Restaurant Season";NA;NA;1996-09-17 00:00:00;2021-05-28 14:37:08;NA;NA;23403;"C Aribau";125;NA;8;"l'Antiga Esquerra de l'Eixample";2;"Eixample";8036;"BARCELONA";TRUE;NA;135294;20001;"Telèfons";"Tel.";"934531044";TRUE;NA;55734069;"Cocteleries";"Planol BCN >> Cultura i lleure >> Espais de música i copes >> Cocteleries";651;65103002003001;42937801731612192;4582548743103525;4139137163351919;2155264470251063
75990017884;"Restaurant Season";NA;NA;1996-09-17 00:00:00;2021-05-28 14:37:08;NA;NA;23403;"C Aribau";125;NA;8;"l'Antiga Esquerra de l'Eixample";2;"Eixample";8036;"BARCELONA";TRUE;NA;135294;20001;"Telèfons";"Tel.";"934531044";TRUE;NA;55734076;"Xampanyeries";"Planol BCN >> Cultura i lleure >> Espais de música i copes >> Xampanyeries";651;65103002003008;42937801731612192;4582548743103525;4139137163351919;2155264470251063
75990017884;"Restaurant Season";NA;NA;1996-09-17 00:00:00;2021-05-28 14:37:08;NA;NA;23403;"C Aribau";125;NA;8;"l'Antiga Esquerra de l'Eixample";2;"Eixample";8036;"BARCELONA";TRUE;NA;135294;20001;"Telèfons";"Tel.";"934531044";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;42937801731612192;4582548743103525;4139137163351919;2155264470251063
75990086917;"Bar Restaurant L'Olla";NA;NA;1996-09-18 00:00:00;2021-03-03 22:14:24;NA;NA;208001;"C Torrent de l'Olla";203;NA;31;"la Vila de Gràcia";6;"Gràcia";8012;"BARCELONA";TRUE;NA;140759;20001;"Telèfons";"Tel.";"932186056";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4291026246330063;4584256011393139;4140672412867863;21517708220484516
53170444;"Restaurant  Tapes Tapas *Poble Espanyol";NA;NA;2000-02-22 00:00:00;2021-03-03 22:14:06;NA;NA;198702;"Av Francesc Ferrer i Guàrdia";13;NA;11;"el Poble-sec";3;"Sants-Montjuïc";8038;"BARCELONA";TRUE;NA;129732;20001;"Telèfons";"Tel.";"933257746";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4286413109980409;4580088501961428;4136914809976753;21467430809493484
75990076952;"Restaurant Japonès Bun Sichi";NA;NA;1996-09-18 00:00:00;2021-03-03 22:14:21;NA;NA;182804;"Ptge Lluís Pellicer";20;NA;8;"l'Antiga Esquerra de l'Eixample";2;"Eixample";8036;"BARCELONA";TRUE;NA;139419;20001;"Telèfons";"Tel.";"934305122";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4289223616987516;4582766056887876;4139328875990378;2149789276190381
75990058093;"Restaurant Via Veneto";NA;NA;1996-09-18 00:00:00;2021-03-03 22:14:24;NA;NA;139805;"C Ganduxer";10;NA;26;"Sant Gervasi - Galvany";5;"Sarrià-Sant Gervasi";8021;"BARCELONA";TRUE;NA;138242;20001;"Telèfons";"Tel.";"932007244";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4280251964348527;458268598747925;4139248781605751;21390683084764416
75990058165;"Restaurant Indret de Semon";NA;NA;1996-09-18 00:00:00;2021-03-03 22:14:24;NA;NA;139805;"C Ganduxer";31;NA;26;"Sant Gervasi - Galvany";5;"Sarrià-Sant Gervasi";8021;"BARCELONA";TRUE;NA;138325;20040;"Telèfons";"Reserves";"934145629";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;42790086658693216;4582948422892511;4139484033045219;21375500462637596
75990028654;"Restaurant La Carassa";NA;NA;1996-09-17 00:00:00;2021-03-03 22:14:13;NA;NA;49407;"C Brosolí";1;NA;4;"Sant Pere, Santa Caterina i la Ribera";1;"Ciutat Vella";8003;"BARCELONA";TRUE;NA;136070;20001;"Telèfons";"Tel.";"933103306";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4314798790611963;4581697967837801;4138389076054516;2180499336478746
75990074819;"Restaurant Pizzeria La Perla Nera";NA;NA;1996-09-18 00:00:00;2021-03-03 22:14:28;NA;NA;177101;"Via Laietana";32;NA;4;"Sant Pere, Santa Caterina i la Ribera";1;"Ciutat Vella";8003;"BARCELONA";TRUE;NA;139628;20001;"Telèfons";"Tel.";"933105646";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4312168315882142;4581845882340893;4138520053592557;2177336807202701
75990031187;"Bar Restaurant El Lagarto de Jaen";NA;NA;1996-09-17 00:00:00;2021-03-03 22:14:15;NA;NA;55002;"C Calderón de la Barca";71;NA;37;"el Carmel";7;"Horta-Guinardó";8032;"BARCELONA";TRUE;NA;136742;20001;"Telèfons";"Tel.";"934293149";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4295078353586823;45858706677364328;4142130234641424;21564301944478952
75990698724;"Restaurant Puerto Plata";NA;NA;2001-05-05 00:00:00;2021-03-03 22:15:26;NA;NA;343007;"C Tragí";1;NA;4;"Sant Pere, Santa Caterina i la Ribera";1;"Ciutat Vella";8003;"BARCELONA";TRUE;NA;157672;20001;"Telèfons";"Tel.";"932683674";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4313074686992408;4581884430983136;41385555476742328;21784163711414344
75990016512;"Restaurant Ca La Nuri Eixample *Consell de Cent";NA;NA;1996-09-17 00:00:00;2021-03-03 22:14:14;NA;NA;89004;"C Consell de Cent";377;NA;7;"la Dreta de l'Eixample";2;"Eixample";8009;"BARCELONA";TRUE;NA;135112;20001;"Telèfons";"Tel.";"932155523";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;43053326003564392;4582803503857325;4139376678849574;216905212675069
75990084597;"Bar Restaurant Pizzeria El Paralelo";NA;NA;1996-09-18 00:00:00;2021-03-03 22:14:24;NA;NA;198804;"Av Paral·lel";167;NA;11;"el Poble-sec";3;"Sants-Montjuïc";8004;"BARCELONA";TRUE;NA;NA;NA;NA;NA;NA;NA;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4294528349738823;4580713093033887;413748451249402;2156373019079415
75990070185;"Restaurant Ordesa";NA;NA;1996-09-18 00:00:00;2021-03-03 22:14:15;NA;NA;169409;"G.V. Corts Catalanes";522;NA;10;"Sant Antoni";2;"Eixample";8011;"BARCELONA";TRUE;NA;139480;20001;"Telèfons";"Tel.";"934531189";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;42964213897188208;4581483427554149;4138179984795124;2158547120135202
99400678592;"Restaurant Topazi";NA;NA;2021-10-28 11:53:49;2021-10-28 11:56:31;NA;NA;338200;"Carrer del Topazi";18;18;31;"la Vila de Gràcia";6;"Gràcia";8012;"Barcelona";TRUE;NA;429873;20001;"Telèfons";"Tel.";"691 97 09 34";FALSE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4293763826231;4584051416019151;4140490551346132;2155069644005535
99400678601;"Restaurant La Branqueta";NA;NA;2021-10-28 12:50:23;2021-10-28 12:54:02;NA;NA;196900;"Carrer de Marià Cubí";13;13;26;"Sant Gervasi - Galvany";5;"Sarrià-Sant Gervasi";8006;"Barcelona";TRUE;NA;429909;20001;"Telèfons";"Tel.";"695 56 17 58";FALSE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4290445259417;458341270640631;4139912367824046;21511746428624604
99400678604;"Restaurant Väcka";NA;NA;2021-10-28 13:06:53;2021-10-28 13:09:46;NA;NA;11200;"Carrer dels Almogàvers";136;138;66;"el Parc i la Llacuna del Poblenou";10;"Sant Martí";8018;"Barcelona";TRUE;NA;429918;20001;"Telèfons";"Tel.";"632 786 752";FALSE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;43244691991742;4583285354679841;4139826970414574;21918869900700844
